"","X","res_n_3.rownames","log_mean_counts","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","logpadj","significant","change","SYMBOL","annotation"
"58507",250460,250460,"1.867057524",73.63046181,1.519147199,0.461456184,3.292072466,0.00099452,0.010415387,1.982324573,"Not Sig","Unchanged","Tmod1","Promoter"
"58508",250461,250461,"1.990505664",97.83757134,1.39853689,0.437487901,3.196744155,0.001389881,0.013183456,1.879970714,"Not Sig","Unchanged","Tmod1","Promoter"
"58509",250469,250469,"1.780707209",60.35415987,1.100837405,0.771503532,1.4268728,0.153616562,0.34137187,0.466772269,"Not Sig","Unchanged","Tmod1","Promoter"
"58510",250470,250470,"2.487229224",307.0642272,-0.279363111,0.456120717,-0.612476259,0.540222701,0.727805203,0.137984844,"Not Sig","Unchanged","Tmod1","Promoter"
"58511",250475,250475,"2.165190009",146.2817034,1.02870037,0.401404784,2.562750646,0.01038466,0.054645634,1.262444532,"Not Sig","Unchanged","Tmod1","Promoter"
"58512",250476,250476,"2.115241006",130.3890153,0.23111095,0.453030371,0.510144497,0.609950234,0.778002036,0.109019267,"Not Sig","Unchanged","Tmod1","Promoter"
"58532",250568,250568,"2.590292337",389.3071111,0.241855808,0.466622597,0.518311392,0.604241026,0.774021129,0.111247184,"Not Sig","Unchanged","Gabbr2","Promoter"
"58533",250569,250569,"1.65437682",45.12080301,-0.244614085,0.537036276,-0.455488943,0.648757521,0.804619643,0.094409369,"Not Sig","Unchanged","Gabbr2","Promoter"
"58534",250570,250570,"2.420565615",263.3695824,0.185126663,0.38184521,0.484821226,0.627803165,0.790297921,0.102209161,"Not Sig","Unchanged","Gabbr2","Promoter"
"58535",250577,250577,"1.946588219",88.42767756,-0.599808204,0.475384514,-1.261732738,0.207044972,0.411499152,0.385631056,"Not Sig","Unchanged","Gabbr2","Promoter"
"58536",250612,250612,"2.425283766",266.2464134,1.344568299,0.341830202,3.933439156,8.37e-05,0.001830733,2.737375067,"Not Sig","Unchanged","Gabbr2","Promoter"
"58537",250640,250640,"2.719682221",524.4235927,1.156389007,0.42101609,2.746662266,0.00602051,0.037122721,1.430360197,"Not Sig","Unchanged","Gabbr2","Promoter"
"58538",250641,250641,"2.988717523",974.3556843,2.471152572,0.63333567,3.901805453,9.55e-05,0.002006554,2.697549247,"Sig","Up","Gabbr2","Promoter"
"58539",250642,250642,"1.334689922",21.61174935,-1.001485036,0.7148064,-1.401057736,0.161196809,0.351947415,0.453522221,"Not Sig","Unchanged","Gabbr2","Promoter"
"58591",251103,251103,"2.605564841",403.2411465,0.351503445,0.600267286,0.585578214,0.558158993,0.741462292,0.129910931,"Not Sig","Unchanged","Zfp462","Promoter"
"58592",251104,251104,"1.425668092",26.64821304,0.926994146,0.676982291,1.369303391,0.170904459,0.365129808,0.437552712,"Not Sig","Unchanged","Zfp462","Promoter"
"58593",251105,251105,"2.380726558",240.2849432,0.476839049,0.577835511,0.825215897,0.40924903,0.620914945,0.206967887,"Not Sig","Unchanged","Zfp462","Promoter"
"58594",251106,251106,"2.884969655",767.3078749,0.526347072,0.538155532,0.978057533,0.32804587,0.544623553,0.263903581,"Not Sig","Unchanged","Zfp462","Promoter"
"58595",251107,251107,"1.934423874",85.9852334,0.521525044,0.484532514,1.076346846,0.281772165,0.497688325,0.303042547,"Not Sig","Unchanged","Zfp462","Promoter"
"58596",251118,251118,"1.458621435",28.7489134,-0.162150708,0.523848111,-0.30953764,0.756912584,0.872070727,0.059448291,"Not Sig","Unchanged","Zfp462","Promoter"
"58597",251119,251119,"1.26855871",18.55917682,0.617868558,0.615928828,1.003149277,0.315788842,0.532284868,0.27385588,"Not Sig","Unchanged","Zfp462","Promoter"
"58960",253762,253762,"1.743447192",55.39201859,-0.336857769,0.471918278,-0.713805302,0.475347581,0.676679917,0.169616712,"Not Sig","Unchanged","Ak4","Promoter"
"58961",253763,253763,"2.925590582",842.5401036,1.868006392,0.613342654,3.045616314,0.002322039,0.018851347,1.724657607,"Not Sig","Unchanged","Ak4","Promoter"
"58962",253764,253764,"2.388246092",244.4815511,0.358837657,0.380688901,0.942600787,0.345885137,0.562215722,0.250097013,"Not Sig","Unchanged","Ak4","Promoter"
"58963",253771,253771,"2.624536442",421.2466329,0.124393153,0.485111541,0.256421755,0.797625191,0.895886363,0.047747074,"Not Sig","Unchanged","Ak4","Promoter"
"59093",254455,254455,"1.962835884",91.79856316,0.315177197,0.433339133,0.727322258,0.467028566,0.669785698,0.17406413,"Not Sig","Unchanged","Lrp8","Promoter"
"59094",254456,254456,"3.279718106",1904.224312,2.088781403,0.49654452,4.206634691,2.59e-05,0.000794852,3.099713894,"Sig","Up","Lrp8","Promoter"
"59097",254460,254460,"2.209761054",162.0918034,-0.206405838,0.450405574,-0.458266617,0.646760905,0.803267998,0.095139535,"Not Sig","Unchanged","Lrp8","Promoter"
"59098",254461,254461,"2.420048781",263.0563445,-0.286081728,0.456955127,-0.626060879,0.531275011,0.720821133,0.142172489,"Not Sig","Unchanged","Lrp8","Promoter"
"59099",254462,254462,"2.027160244",106.4535733,0.463489066,0.480863901,0.963867459,0.33511238,0.5516085,0.25836905,"Not Sig","Unchanged","Lrp8","Promoter"
"59100",254463,254463,"1.657662995",45.46351345,0.740003648,0.625510967,1.183038646,0.236793832,0.447634398,0.349076548,"Not Sig","Unchanged","Lrp8","Promoter"
"59101",254465,254465,"2.370406916",234.6426288,0.431909267,0.349651778,1.235255457,0.216735445,0.423409466,0.373239437,"Not Sig","Unchanged","Lrp8","Promoter"
"59102",254466,254466,"2.277766731",189.5687434,1.00516526,0.403880449,2.488769291,0.012818612,0.063431787,1.197693052,"Not Sig","Unchanged","Lrp8","Promoter"
"59103",254467,254467,"1.641519101",43.80453768,1.027612355,0.763751367,1.345480217,0.178470206,0.375299877,0.425621578,"Not Sig","Unchanged","Lrp8","Promoter"
"59104",254468,254468,"1.43985017",27.53278667,-0.296410073,0.590814128,-0.501697673,0.615880202,0.782022076,0.106780987,"Not Sig","Unchanged","Lrp8","Promoter"
"59105",254469,254469,"1.416665642",26.10151058,-0.280391362,0.631367447,-0.444101709,0.656969051,0.810144859,0.09143732,"Not Sig","Unchanged","Lrp8","Promoter"
"59106",254470,254470,"2.606589859",404.1939972,0.05187698,0.362883209,0.142957786,0.886323521,0.944334081,0.024874336,"Not Sig","Unchanged","Lrp8","Promoter"
"59626",256504,256504,"1.620651767",41.74954699,-0.784357101,0.483235374,-1.623136763,0.104560172,0.265667679,0.575661279,"Not Sig","Unchanged","Csmd2","Promoter"
"59627",256505,256505,"1.594640002",39.32239871,-0.550995137,0.480512914,-1.146681226,0.251513393,0.464400162,0.333107638,"Not Sig","Unchanged","Csmd2","Promoter"
"59628",256506,256506,"2.117890794",131.186998,-0.375467973,0.413543288,-0.90792907,0.363915698,0.579390797,0.237028407,"Not Sig","Unchanged","Csmd2","Promoter"
"59629",256507,256507,"3.198256611",1578.543707,2.138749212,0.549959863,3.888918732,0.000100692,0.002079238,2.682095752,"Sig","Up","Csmd2","Promoter"
"59631",256609,256609,"1.352777295",22.53083538,-0.814279993,0.63445221,-1.283437869,0.199338714,0.401984816,0.395790351,"Not Sig","Unchanged","Csmd2","Promoter"
"59759",256958,256958,"2.397050702",249.4885978,0.669048369,0.455774081,1.467938606,0.1421209,0.324446982,0.488856261,"Not Sig","Unchanged","Sdc3","Promoter"
"59760",256959,256959,"2.623723021",420.4583884,1.653944884,0.670746563,2.465826851,0.01366974,0.066419142,1.177706738,"Not Sig","Unchanged","Sdc3","Promoter"
"59761",256963,256963,"1.885221476",76.7752918,-1.001226488,0.440608444,-2.272372449,0.023064024,0.095895247,1.018202916,"Not Sig","Unchanged","Sdc3","Promoter"
"59762",256964,256964,"2.107370486",128.0473179,0.175947704,0.362478606,0.485401624,0.627391481,0.789968264,0.102390356,"Not Sig","Unchanged","Sdc3","Promoter"
"59763",256965,256965,"2.3097635",204.0626393,-1.938994189,0.37418162,-5.181960005,2.2e-07,2.42e-05,4.615352328,"Not Sig","Unchanged","Sdc3","Promoter"
"59764",256966,256966,"1.747998347",55.97554703,0.522182436,0.484544935,1.077675977,0.281178383,0.497053251,0.303597081,"Not Sig","Unchanged","Sdc3","Promoter"
"59765",256967,256967,"1.420427463",26.32858158,1.322277414,0.610488756,2.165932462,0.030316348,0.115717819,0.936599759,"Not Sig","Unchanged","Sdc3","Promoter"
"59866",257441,257441,"2.542915859",349.0726789,1.771007869,0.400944098,4.417094252,1e-05,0.000404018,3.393599079,"Not Sig","Unchanged","Trnp1","Promoter"
"59867",257442,257442,"1.925004185",84.1403249,2.24034285,0.451697554,4.959829499,7.06e-07,5.73e-05,4.241642175,"Sig","Up","Trnp1","Promoter"
"59868",257443,257443,"1.561130699",36.40245709,1.077823394,0.584700269,1.843377625,0.065273895,0.194813455,0.710381051,"Not Sig","Unchanged","Trnp1","Promoter"
"59869",257444,257444,"3.096760625",1249.570102,2.298794423,0.448899782,5.120952411,3.04e-07,3.11e-05,4.507341483,"Sig","Up","Trnp1","Promoter"
"59895",257510,257510,"1.207685886",16.13191356,0.096052063,0.663740362,0.144713308,0.884937231,NA,NA,"Not Sig","Unchanged","Rps6ka1","Promoter"
"59896",257512,257512,"2.12496309",133.3408104,1.251444943,0.513496926,2.437103087,0.014805458,0.07023613,1.153439426,"Not Sig","Unchanged","Rps6ka1","Promoter"
"59897",257514,257514,"2.678675509",477.1726119,1.433800937,0.363674885,3.942534929,8.06e-05,0.001781994,2.749093721,"Not Sig","Unchanged","Rps6ka1","Promoter"
"59898",257515,257515,"2.11324099",129.7899277,1.085191655,0.440476835,2.463674751,0.013752084,0.06671865,1.175752752,"Not Sig","Unchanged","Rps6ka1","Promoter"
"59899",257516,257516,"2.961958448",916.1328337,1.844223059,0.488068059,3.778618624,0.000157701,0.002870182,2.542090526,"Not Sig","Unchanged","Rps6ka1","Promoter"
"60439",259852,259852,"1.693696738",49.39656364,0.490387706,0.597019652,0.821392904,0.411422504,0.622906499,0.205577138,"Not Sig","Unchanged","Disp3","Promoter"
"60440",259856,259856,"2.021805258",105.149027,-0.227893509,0.486647472,-0.468292804,0.639575213,0.798499614,0.097725289,"Not Sig","Unchanged","Disp3","Promoter"
"60441",259857,259857,"3.136481162",1369.244994,1.730157527,0.543394015,3.183983409,0.001452633,0.013620246,1.865815049,"Not Sig","Unchanged","Disp3","Promoter"
"60759",261363,261363,"2.761667185",577.6532026,1.566019163,0.433776813,3.610195647,0.000305966,0.004568871,2.340191116,"Not Sig","Unchanged","Mmp23","Promoter"
"60760",261364,261364,"2.760594329",576.2279621,1.673462311,0.440662042,3.797609396,0.000146098,0.00272164,2.565169311,"Not Sig","Unchanged","Mmp23","Promoter"
"60845",261564,261564,"3.071200338",1178.149324,1.30818992,0.598613045,2.185368212,0.02886186,0.111828131,0.951448935,"Not Sig","Unchanged","Fzd1","Promoter"
"60985",262451,262451,"3.381968947",2409.733119,2.020181081,0.543667251,3.715841036,0.000202529,0.003425194,2.465314886,"Sig","Up","Agap3","Promoter"
"60986",262456,262456,"2.585840077",385.3364366,1.998781161,0.654487735,3.053962745,0.002258401,0.018477266,1.733362287,"Not Sig","Unchanged","Agap3","Promoter"
"60987",262457,262457,"2.280261363",190.6607792,1.906801754,0.438738955,4.346096315,1.39e-05,0.000511266,3.291353278,"Not Sig","Unchanged","Agap3","Promoter"
"60988",262458,262458,"2.257226683",180.811764,1.864546922,0.533066754,3.497773792,0.000469159,0.00613888,2.211910863,"Not Sig","Unchanged","Agap3","Promoter"
"60989",262459,262459,"1.967076432",92.69929519,0.892557943,0.661892382,1.348494056,0.177499531,0.373952453,0.427183614,"Not Sig","Unchanged","Agap3","Promoter"
"61103",263066,263066,"2.35697305",227.4956257,0.459495414,0.375123708,1.224917018,0.220606488,0.428346024,0.36820526,"Not Sig","Unchanged","Gm9899","Promoter"
"61104",263067,263067,"2.642537672",439.0739503,1.096645097,0.448664891,2.444240946,0.014515729,0.069294395,1.15930189,"Not Sig","Unchanged","Gm9899","Promoter"
"61285",263545,263545,"2.052393802",112.8220021,-1.042539616,0.456343867,-2.284548322,0.022339326,0.093774665,1.027914478,"Not Sig","Unchanged","Dok7","Promoter"
"61286",263546,263546,"2.846584416",702.3998602,2.300119642,0.573612794,4.009882042,6.07e-05,0.001461859,2.835094438,"Sig","Up","Dok7","Promoter"
"61287",263550,263550,"1.91348187",81.93734176,0.193780006,0.406765655,0.47639225,0.633794955,0.794426917,0.09994605,"Not Sig","Unchanged","Dok7","Promoter"
"61288",263551,263551,"2.265506187",184.2918742,1.876206231,0.374122315,5.014954077,5.3e-07,4.66e-05,4.331886108,"Not Sig","Unchanged","Dok7","Promoter"
"61290",263601,263601,"3.248671269",1772.847049,2.83707217,0.61724654,4.59633548,4.3e-06,0.000216355,3.664832531,"Sig","Up","Adra2c","Promoter"
"61433",264237,264237,"1.610227303",40.759355,0.624770348,0.476586056,1.310928719,0.189881847,0.390121155,0.408800499,"Not Sig","Unchanged","Hs3st1","Promoter"
"61434",264238,264238,"3.007685573",1017.854199,1.377185572,0.413796916,3.328167801,0.000874192,0.009505643,2.022018509,"Not Sig","Unchanged","Hs3st1","Promoter"
"61484",264582,264582,"1.140078161",13.80632719,-0.846217106,0.899167106,-0.94111217,0.346647379,NA,NA,"Not Sig","Unchanged","Kcnip4","Promoter"
"61485",264583,264583,"1.477067849",29.99631107,-0.454943456,0.665388986,-0.683725559,0.494148481,0.69174969,0.160051027,"Not Sig","Unchanged","Kcnip4","Promoter"
"61486",264591,264591,"1.76417903",58.10038761,-0.433910653,0.441201879,-0.983474173,0.325374121,0.542002493,0.265998716,"Not Sig","Unchanged","Kcnip4","Promoter"
"61487",264598,264598,"1.11954391",13.16873051,-2.143072418,0.847018396,-2.530136804,0.011401806,NA,NA,NA,NA,"Kcnip4","Promoter"
"61488",264599,264599,"1.124846388",13.33049842,-1.094514978,0.851633006,-1.285195583,0.198723947,NA,NA,"Not Sig","Unchanged","Kcnip4","Promoter"
"61489",264611,264611,"2.690377106",490.2042884,2.026493754,0.603730207,3.356621435,0.000789011,0.008854247,2.052848343,"Sig","Up","Kcnip4","Promoter"
"61879",266813,266813,"2.940455141",871.8768386,2.691047489,0.608013016,4.425970199,9.6e-06,0.000391396,3.407383894,"Sig","Up","Sowahb","Promoter"
"62015",267886,267886,"1.057312506",11.41070575,0.053725481,0.827819293,0.064900011,0.948253612,NA,NA,"Not Sig","Unchanged","Tgfbr3","Promoter"
"62016",267913,267913,"1.880045228",75.86565785,0.896693599,0.408090733,2.197289784,0.027999757,0.1096228,0.960099108,"Not Sig","Unchanged","Tgfbr3","Promoter"
"62017",267914,267914,"3.087888246",1224.301119,1.970919816,0.539145552,3.655635866,0.000256545,0.004031608,2.394521722,"Not Sig","Unchanged","Tgfbr3","Promoter"
"62099",268138,268138,"2.932128052",855.3188672,2.68521431,0.520820251,5.155740977,2.53e-07,2.69e-05,4.569753624,"Sig","Up","Galnt9","Promoter"
"62100",268139,268139,"1.338812762",21.81789069,1.929965583,0.65493875,2.9467879,0.003210934,0.0237212,1.624863351,"Not Sig","Unchanged","Galnt9","Promoter"
"62101",268140,268140,"1.481601182",30.311064,1.979527419,0.634056541,3.122004569,0.001796242,0.015792709,1.801543354,"Not Sig","Unchanged","Galnt9","Promoter"
"62102",268141,268141,"1.95235404",89.60949702,1.976409132,0.618273987,3.19665581,0.001390307,0.013184996,1.879920006,"Not Sig","Unchanged","Galnt9","Promoter"
"62595",270409,270409,"3.141057955",1383.751024,2.248008133,0.545336535,4.1222401,3.75e-05,0.001038783,2.983475165,"Sig","Up","Sh2b3","Promoter"
"62596",270410,270410,"2.411618649",257.9993721,1.985920219,0.510963408,3.886619249,0.00010165,0.002092197,2.679397489,"Not Sig","Unchanged","Sh2b3","Promoter"
"62742",270804,270804,"2.316128231",207.0752676,1.221551578,0.389964148,3.132471498,0.001733413,0.015416818,1.812005266,"Not Sig","Unchanged","Clip1","Promoter"
"62743",270805,270805,"1.203561067",15.97942204,-0.083718949,0.666935497,-0.125527805,0.900105714,NA,NA,"Not Sig","Unchanged","Clip1","Promoter"
"62744",270811,270811,"1.340353129",21.89541239,0.992929081,0.806302812,1.23145928,0.218151137,0.42519636,0.371410462,"Not Sig","Unchanged","Clip1","Promoter"
"62745",270813,270813,"1.595167269",39.37016811,0.301119012,0.506895256,0.594045828,0.552481462,0.73727578,0.132370033,"Not Sig","Unchanged","Clip1","Promoter"
"62746",270819,270819,"3.122577841",1326.104783,1.849129874,0.523039499,3.535354166,0.000407229,0.005566577,2.254411805,"Not Sig","Unchanged","Clip1","Promoter"
"62953",271734,271734,"2.233165482",171.0667016,1.817706736,0.524723611,3.464122252,0.000531965,0.006696482,2.174153309,"Not Sig","Unchanged","Caln1","Promoter"
"62954",271735,271735,"2.285404739",192.9322101,0.865279169,0.550950422,1.570520931,0.116293969,0.28481787,0.545432765,"Not Sig","Unchanged","Caln1","Promoter"
"62957",271751,271751,"2.87305456",746.5425404,1.26422611,0.584769407,2.16192245,0.030624154,0.116521603,0.933593548,"Not Sig","Unchanged","Caln1","Promoter"
"63161",272773,272773,"2.611548763",408.8356536,1.219615597,0.419323008,2.90853489,0.003631267,0.025878541,1.58706022,"Not Sig","Unchanged","Vgf","Promoter"
"63162",272774,272774,"1.70879087",51.14354997,-0.67871628,0.572881752,-1.184740616,0.236120018,0.446835845,0.349851996,"Not Sig","Unchanged","Vgf","Promoter"
"63163",272775,272775,"3.126084628",1336.855996,1.525445435,0.37034944,4.118935449,3.81e-05,0.001049384,2.979065745,"Not Sig","Unchanged","Vgf","Promoter"
"63164",272776,272776,"2.146655156",140.1700267,1.756109667,0.532291162,3.299152401,0.000969772,0.010235114,1.989907311,"Not Sig","Unchanged","Vgf","Promoter"
"63165",272777,272777,"3.032015157",1076.502782,1.732082537,0.512913793,3.376946693,0.000732953,0.008405231,2.075450356,"Not Sig","Unchanged","Vgf","Promoter"
"64194",278053,278053,"2.91761991",827.2178734,0.950900294,0.51229153,1.856170245,0.063429296,0.191183402,0.718549814,"Not Sig","Unchanged","Chn2","Promoter"
"64195",278054,278054,"1.874793983",74.95385654,2.237060137,0.531768624,4.206829879,2.59e-05,0.000794594,3.099854629,"Sig","Up","Chn2","Promoter"
"64196",278066,278066,"1.118369132",13.13315689,0.059415436,0.9556957,0.062169826,0.950427591,NA,NA,"Not Sig","Unchanged","Chn2","Promoter"
"64197",278100,278100,"1.228851885",16.9376005,0.734001711,0.646418997,1.135489079,0.256170455,NA,NA,"Not Sig","Unchanged","Chn2","Promoter"
"64198",278101,278101,"1.486826732",30.67797801,-1.133114254,0.663745362,-1.707152048,0.087793795,0.237238051,0.624815653,"Not Sig","Unchanged","Chn2","Promoter"
"64200",278121,278121,"2.93799873",866.959341,2.185585964,0.490387388,4.456855985,8.32e-06,0.000353309,3.451845195,"Sig","Up","9130019P16Rik","Promoter"
"64201",278122,278122,"1.981335867",95.79346165,2.035922888,0.435060534,4.679631287,2.87e-06,0.000160367,3.794883974,"Sig","Up","9130019P16Rik","Promoter"
"64351",278946,278946,"2.932241687",855.5426945,1.804194782,0.510476816,3.53433246,0.000408807,0.005584763,2.252995252,"Not Sig","Unchanged","Atoh8","Promoter"
"64352",278947,278947,"2.374025344",236.6057769,0.920197155,0.36658362,2.510197139,0.012066378,0.06080706,1.216045995,"Not Sig","Unchanged","Atoh8","Promoter"
"64662",280256,280256,"2.042406717",110.2571385,-0.358858941,0.502974714,-0.713473125,0.475553038,0.676861713,0.169500052,"Not Sig","Unchanged","Plxna1","Promoter"
"64663",280258,280258,"1.779453066",60.18012228,1.142459005,0.482655423,2.367028213,0.017931566,0.08036666,1.094924082,"Not Sig","Unchanged","Plxna1","Promoter"
"64664",280259,280259,"2.168038929",147.2444484,-1.521406423,0.449690293,-3.383231633,0.000716382,0.008276865,2.082134151,"Not Sig","Unchanged","Plxna1","Promoter"
"64665",280261,280261,"2.207787402",161.356848,0.605057138,0.372134108,1.625911533,0.103968476,0.264711234,0.577227628,"Not Sig","Unchanged","Plxna1","Promoter"
"64666",280264,280264,"1.730869428",53.81079748,0.777063671,0.447420651,1.736763088,0.082428997,0.227350889,0.643303343,"Not Sig","Unchanged","Plxna1","Promoter"
"64667",280265,280265,"3.26779471",1852.655671,2.32814719,0.595966849,3.906504522,9.36e-05,0.001979174,2.703516041,"Sig","Up","Plxna1","Promoter"
"64693",280395,280395,"1.939549839",87.00612738,1.857107371,0.436678605,4.252801369,2.11e-05,0.000688897,3.161845771,"Not Sig","Unchanged","Iqsec1","Promoter"
"64694",280396,280396,"1.742013431",55.20945131,2.250304591,0.493732783,4.55773785,5.17e-06,0.000246161,3.60878114,"Sig","Up","Iqsec1","Promoter"
"64695",280403,280403,"2.240774701",174.090351,0.608789408,0.566603288,1.074454421,0.282619063,0.498674994,0.302182409,"Not Sig","Unchanged","Iqsec1","Promoter"
"64696",280404,280404,"1.780219605",60.28643526,-1.901698444,0.444374215,-4.279497728,1.87e-05,0.000629936,3.200703695,"Not Sig","Unchanged","Iqsec1","Promoter"
"64697",280408,280408,"2.946374577",883.8418808,1.210105654,0.43698348,2.769225175,0.005618979,0.035359399,1.45149512,"Not Sig","Unchanged","Iqsec1","Promoter"
"64698",280411,280411,"1.408991554",25.64434166,1.361130116,0.608399961,2.237229132,0.025271368,0.10212091,0.990885325,"Not Sig","Unchanged","Iqsec1","Promoter"
"64699",280412,280412,"1.060655358",11.49887513,0.301949909,0.745218176,0.405183232,0.68534283,NA,NA,"Not Sig","Unchanged","Iqsec1","Promoter"
"64700",280413,280413,"1.957597404",90.69793596,0.090514721,0.419583047,0.215725402,0.8292018,0.91387294,0.039114182,"Not Sig","Unchanged","Iqsec1","Promoter"
"64701",280414,280414,"2.303013634",200.9155885,-0.130634451,0.524610084,-0.249012466,0.803351139,0.899263385,0.046113089,"Not Sig","Unchanged","Iqsec1","Promoter"
"64702",280416,280416,"2.481858801",303.2904956,-0.62136311,0.550965908,-1.127770524,0.259416845,0.473190559,0.324963929,"Not Sig","Unchanged","Iqsec1","Promoter"
"64703",280417,280417,"2.201576538",159.065699,-1.709830322,0.476838729,-3.58576227,0.000336095,0.004888194,2.310851538,"Not Sig","Unchanged","Iqsec1","Promoter"
"64704",280422,280422,"2.577634072",378.1238509,0.820836382,0.412052119,1.992069313,0.046363453,0.154955588,0.809792756,"Not Sig","Unchanged","Iqsec1","Promoter"
"64705",280423,280423,"2.283217943",191.9631832,1.052469503,0.545387344,1.929765174,0.05363594,0.170927081,0.767189123,"Not Sig","Unchanged","Iqsec1","Promoter"
"64706",280446,280446,"2.965335996",923.2854589,1.133940771,0.666313211,1.70181343,0.088790348,0.238926721,0.621735277,"Not Sig","Unchanged","Iqsec1","Promoter"
"64807",281110,281110,"1.686020928",48.53118861,-0.928576273,0.443176087,-2.095276122,0.036146454,0.130663829,0.883844619,"Not Sig","Unchanged","Foxp1","Promoter"
"64808",281119,281119,"1.639411455",43.59246778,0.099969253,0.532717797,0.187658933,0.851144025,0.925864719,0.033452465,"Not Sig","Unchanged","Foxp1","Promoter"
"64809",281120,281120,"2.690490371",490.3321512,0.095596208,0.676993298,0.141207023,0.887706398,0.945074028,0.024534172,"Not Sig","Unchanged","Foxp1","Promoter"
"64810",281121,281121,"1.158364652",14.40007161,-0.154001,0.783133063,-0.196647296,0.844103556,NA,NA,"Not Sig","Unchanged","Foxp1","Promoter"
"64811",281122,281122,"1.658187601",45.51846421,0.613657781,0.558141059,1.099467189,0.271564338,0.486456037,0.312956402,"Not Sig","Unchanged","Foxp1","Promoter"
"64812",281126,281126,"1.326311315",21.19880185,-1.180709235,0.604360623,-1.953650172,0.050742603,0.164597937,0.783575612,"Not Sig","Unchanged","Foxp1","Promoter"
"64813",281127,281127,"1.381802301",24.08808642,-1.285177658,0.566224812,-2.269730382,0.023223947,0.096370577,1.016055542,"Not Sig","Unchanged","Foxp1","Promoter"
"64814",281132,281132,"1.286702096",19.35094131,0.854203999,0.575968488,1.483074192,0.1380547,0.318449186,0.496959857,"Not Sig","Unchanged","Foxp1","Promoter"
"64815",281133,281133,"1.383587543",24.18730845,-0.218591024,0.574868427,-0.380245311,0.703763327,0.839776603,0.075836229,"Not Sig","Unchanged","Foxp1","Promoter"
"64816",281134,281134,"1.688266385",48.78276193,0.335709817,0.467979622,0.717359906,0.473152052,0.674908814,0.1707549,"Not Sig","Unchanged","Foxp1","Promoter"
"64817",281145,281145,"2.308698887",203.5630209,-0.574762057,0.476373296,-1.206537104,0.227610461,0.436957727,0.359560576,"Not Sig","Unchanged","Foxp1","Promoter"
"64818",281170,281170,"1.642054679",43.8585914,0.339322665,0.50884029,0.666854949,0.50486479,0.700218219,0.154766593,"Not Sig","Unchanged","Foxp1","Promoter"
"64819",281171,281171,"1.968154016",92.92958892,0.258100981,0.469559151,0.549666599,0.58254807,0.758810485,0.119866677,"Not Sig","Unchanged","Foxp1","Promoter"
"64820",281177,281177,"3.183924324",1527.299903,1.25858308,0.615336902,2.045356089,0.040819765,0.142045347,0.847572989,"Not Sig","Unchanged","Foxp1","Promoter"
"64821",281194,281194,"1.919761353",83.1306839,0.930903477,0.406061868,2.292516365,0.021875864,0.092481941,1.033943064,"Not Sig","Unchanged","Foxp1","Promoter"
"64822",281195,281195,"1.047897952",11.16600845,-0.412474843,0.938116492,-0.439684033,0.660165968,NA,NA,"Not Sig","Unchanged","Foxp1","Promoter"
"64823",281196,281196,"1.710712451",51.37034127,-1.504546133,0.616976039,-2.438581142,0.014745048,0.070049651,1.154594026,"Not Sig","Unchanged","Foxp1","Promoter"
"64830",281373,281373,"2.618800588",415.7196832,0.221811648,0.652132025,0.34013304,0.733756341,0.85871248,0.066152225,"Not Sig","Unchanged","Gxylt2","Promoter"
"64857",281679,281679,"3.267270778",1850.421979,2.237288164,0.519797671,4.304151961,1.68e-05,0.000582611,3.234621527,"Sig","Up","Bhlhe40","Promoter"
"65310",283491,283491,"2.479740392",301.8147025,0.268599408,0.402730651,0.666945531,0.504806926,0.700168658,0.154797334,"Not Sig","Unchanged","Kcna1","Promoter"
"65311",283492,283492,"3.166525712",1467.322956,1.527472581,0.486078198,3.142442077,0.001675449,0.015057906,1.822235411,"Not Sig","Unchanged","Kcna1","Promoter"
"65342",283687,283687,"2.157740733",143.7939893,0.222853816,0.462114959,0.48224757,0.629630088,0.791572232,0.101509449,"Not Sig","Unchanged","Tspan9","Promoter"
"65343",283688,283688,"1.623872696",42.06033193,-0.43148619,0.589752573,-0.731639352,0.464388723,0.667597561,0.175485259,"Not Sig","Unchanged","Tspan9","Promoter"
"65344",283711,283711,"2.341157466",219.3600146,0.354343092,0.36609894,0.967888875,0.333099871,0.549651269,0.259912765,"Not Sig","Unchanged","Tspan9","Promoter"
"65345",283712,283712,"2.971479124",936.4382051,2.246792991,0.454128813,4.947479492,7.52e-07,6.02e-05,4.220045737,"Sig","Up","Tspan9","Promoter"
"65346",283735,283735,"1.781610562",60.47982999,-1.495700077,0.557729328,-2.681766946,0.007323446,0.042640407,1.370178661,"Not Sig","Unchanged","Tspan9","Promoter"
"65347",283739,283739,"2.198881768",158.081762,0.964224674,0.528851105,1.823244133,0.068266424,0.200777307,0.697285376,"Not Sig","Unchanged","Tspan9","Promoter"
"65348",283740,283740,"2.755744205",569.82855,1.548032956,0.580299221,2.667646104,0.007638467,0.043940906,1.357130992,"Not Sig","Unchanged","Tspan9","Promoter"
"65349",283741,283741,"2.134212425",136.2110765,0.990071457,0.371684111,2.663744366,0.007727626,0.04429925,1.353603624,"Not Sig","Unchanged","Tspan9","Promoter"
"66469",287033,287033,"2.190688268",155.1273123,1.72186698,0.403664423,4.265590136,1.99e-05,0.00066039,3.18019921,"Not Sig","Unchanged","Dpf1","Promoter"
