"","X","res_1.rownames","log_mean_counts","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","logpadj","significant","change","SYMBOL","annotation","seqnames","start","end","width"
"3574",3574,"peak6460",2.46979971735946,294.984853771069,0.784513695504282,0.330331192630043,2.37493071501396,0.0175522445341459,0.137374670158474,0.862093337323879,"Not Sig","Unchanged","Cyp46a1","Promoter (<=1kb)","chr12",108334105,108334941,837
"3575",3575,"peak6461",2.07987999789362,120.19322767387,-0.979372487963833,0.475166064913356,-2.06111622921224,0.0392919528701127,0.241543418891716,0.617004790833014,"Not Sig","Unchanged","Cyp46a1","Promoter (2-3kb)","chr12",108349280,108349926,647
"3589",3589,"peak6488",2.70102463050204,502.371080100913,1.05725036040552,0.286276251415828,3.69311235275965,0.000221526090876752,0.00414333901576164,2.38264953045962,"Sig","Up","Meg3","Promoter (<=1kb)","chr12",109540940,109542450,1511
"3637",3637,"peak6556",2.99013206674343,977.534439014114,0.653600892394817,0.283349248903017,2.30669710586926,0.0210717117150276,0.156076305545524,0.806663023599329,"Not Sig","Unchanged","Cep170b","Promoter (<=1kb)","chr12",112721744,112723310,1567
"3666",3666,"peak6612",2.36879132332457,233.771370713206,0.628697212612673,0.361745806679212,1.73795300734526,0.0822190944032598,0.393814067837317,0.404708774040982,"Not Sig","Unchanged","Dnah11","Promoter (<=1kb)","chr12",118198246,118199186,941
"3855",3855,"peak7063",3.13374045726261,1360.63130000279,0.163652715957631,0.33559331612456,0.487651893212585,0.625796432013662,0.959450476154598,0.0179774372785436,"Not Sig","Unchanged","Cdyl","Promoter (<=1kb)","chr13",35740823,35742531,1709
"3876",3876,"peak7109",1.72836627631927,53.5015391735071,-1.82573025168034,0.631272666224655,-2.89214209542632,0.00382624851989038,0.0425375133349122,1.3712279017509,"Sig","Down","Tfap2a","Promoter (<=1kb)","chr13",40728394,40728671,278
"3877",3877,"peak7110",1.91032691357259,81.3442601686727,-0.890453785886627,0.524872254643717,-1.69651525301345,0.0897883440404379,0.4151410596066,0.381804310517627,"Not Sig","Unchanged","Tfap2a","Promoter (<=1kb)","chr13",40730678,40731063,386
"3878",3878,"peak7111",2.18793444889087,154.146777085855,-1.75230287032599,0.41297483627938,-4.24312262246543,2.2043090861675e-05,0.000563900187838828,3.2487977607453,"Sig","Down","Tfap2a","Promoter (<=1kb)","chr13",40731126,40731976,851
"3879",3879,"peak7112",1.59079184090601,38.9755130696105,-1.34758362766736,0.737704383937387,-1.82672579560234,0.0677410077361118,0.348083437375774,0.458316640971487,"Not Sig","Unchanged","Tfap2a","Promoter (<=1kb)","chr13",40733583,40733781,199
"3880",3880,"peak7113",0.85061397899896,7.08947342675968,-1.63682932502951,1.66051766613073,-0.985734363696101,0.324263481962266,NA,NA,NA,NA,"Tfap2a","Promoter (1-2kb)","chr13",40740291,40740463,173
"3898",3898,"peak7143",3.21496074477053,1640.44148944233,0.772859580103113,0.262534730290284,2.94383748484844,0.00324170173539337,0.0374021949499242,1.42710291045544,"Not Sig","Unchanged","Gfod1","Promoter (<=1kb)","chr13",43302380,43304336,1957
"3904",3904,"peak7151",2.64262343666379,439.160667652032,0.459829082275769,0.297842417809465,1.54386700745201,0.122620554201091,0.502803447948664,0.298601752823899,"Not Sig","Unchanged","Cd83","Promoter (<=1kb)","chr13",43784705,43785842,1138
"3916",3916,"peak7173",3.35334449498056,2256.02804946889,0.53903641454706,0.260511916984227,2.06914301958669,0.0385326678316132,0.238173733536479,0.623106135418992,"Not Sig","Unchanged","Atxn1","Promoter (<=1kb)","chr13",45963249,45965681,2433
"3922",3922,"peak7187",2.34394002643772,220.769984135676,0.638150846077386,0.359116648971625,1.7770015617622,0.0755679828729906,0.373293483712081,0.427949591141432,"Not Sig","Unchanged","Nhlrc1","Promoter (<=1kb)","chr13",47014245,47015111,867
"3934",3934,"peak7213",3.22118045059018,1664.10394665662,0.277023459834823,0.300576844768646,0.92163938991391,0.3567167050878,0.833267039911666,0.0792157964625823,"Not Sig","Unchanged","Wnk2","Promoter (<=1kb)","chr13",49146365,49148123,1759
"4050",4050,"peak7426",2.75996636036887,575.395366571568,-0.159794438399247,0.289881797532066,-0.551239987331633,0.581469171672074,0.949336608787422,0.0225797713252272,"Not Sig","Unchanged","Aopep","Promoter (<=1kb)","chr13",62964590,62965487,898
"4051",4051,"peak7427",2.82046112458356,661.39533072272,0.446079874835777,0.29162634433079,1.52962818177288,0.126108789631154,0.510594658630835,0.291923732695277,"Not Sig","Unchanged","Aopep","Promoter (<=1kb)","chr13",63239654,63240909,1256
"4052",4052,"peak7428",1.70980586617873,51.263218123898,-1.48952549709066,0.653877851170577,-2.27798738621304,0.0227273291402236,0.164598443706258,0.783574275399445,"Not Sig","Unchanged","Aopep","Promoter (<=1kb)","chr13",63272446,63273214,769
"4059",4059,"peak7438",3.00255422170729,1005.89864170321,0.475817985352764,0.292030416333815,1.62934392699994,0.103240231945135,0.453237812909657,0.343673864799458,"Not Sig","Unchanged","Habp4","Promoter (<=1kb)","chr13",64161742,64163006,1265
"4154",4154,"peak7706",3.14423138629482,1393.89925603482,1.33156467299154,0.258925685998136,5.14265190747095,2.70887250345435e-07,1.14267350584543e-05,4.94207784210265,"Sig","Up","Mctp1","Promoter (<=1kb)","chr13",76383783,76385481,1699
"4219",4219,"peak7861",3.03840460551959,1092.45763824246,0.586823363529644,0.254970745959132,2.30153212801794,0.0213615715406571,0.157781169985648,0.801944827864786,"Not Sig","Unchanged","Sv2c","Promoter (<=1kb)","chr13",96130847,96133600,2754
"4247",4247,"peak7928",3.1326093583343,1357.09221242191,1.19688832000829,0.249453673160451,4.79803846880396,1.60227010681205e-06,5.54870569303717e-05,4.25580830983705,"Sig","Up","Ocln","Promoter (<=1kb)","chr13",100551346,100553222,1877
"4248",4248,"peak7932",2.60478998996873,402.522341150463,1.00086801246428,0.32802524013976,3.05119207301805,0.00227934712713413,0.0282584405949182,1.54885180779914,"Sig","Up","Marveld2","Promoter (<=1kb)","chr13",100616171,100617184,1014
"4299",4299,"peak8028",2.91111947260561,814.928436611084,-0.219449936242543,0.269144230622829,-0.81536184422275,0.414865218220703,0.870290615016229,0.0603356997692289,"Not Sig","Unchanged","Plk2","Promoter (<=1kb)","chr13",110394431,110395916,1486
"4300",4300,"peak8032",3.25149298080692,1784.40314826731,-0.135267000674469,0.305895661575498,-0.442199800996799,0.658344630068845,0.968266387220603,0.0140051441541626,"Not Sig","Unchanged","Gpbp1","Promoter (<=1kb)","chr13",111488590,111489945,1356
"4301",4301,"peak8033",2.36674144136353,232.670563344939,0.00708603270690735,0.430830328788737,0.0164473859740317,0.98687747631163,0.998650584668205,0.000586439396599179,"Not Sig","Unchanged","Gpbp1","Promoter (<=1kb)","chr13",111490179,111490677,499
"4344",4344,"peak8159",3.05154321491785,1126.01250835008,-0.326386910907742,0.251638147679873,-1.29704861491415,0.19461446015288,0.644497859339808,0.190778520790723,"Not Sig","Unchanged","D830030K20Rik","Promoter (<=1kb)","chr14",3208166,3209366,1201
"4345",4345,"peak8160",0.906298673256092,8.05932507032932,1.48784653892491,1.48563615709808,1.00148783523898,0.316591018360624,NA,NA,NA,NA,"D830030K20Rik","Promoter (<=1kb)","chr14",3224163,3224336,174
"4380",4380,"peak8362",1.49985076488078,31.6119120424976,0.33690572325864,0.844607085245915,0.398890477174422,0.68997390623399,0.971990891183564,0.0123378049577282,"Not Sig","Unchanged","Fezf2","Promoter (<=1kb)","chr14",12346424,12346941,518
"4416",4416,"peak8450",2.64077972282672,437.300247180777,0.792667115805995,0.311102891452754,2.54792590356356,0.0108365485088529,0.095948018449616,1.01796399002996,"Not Sig","Unchanged","Synpo2l","Promoter (2-3kb)","chr14",20660754,20662057,1304
"4443",4443,"peak8493",2.31915573759255,208.523851360829,0.161270486688846,0.367586365843905,0.438728151188635,0.66085852650756,0.968630836362538,0.0138417093046335,"Not Sig","Unchanged","Anxa11","Promoter (<=1kb)","chr14",25841889,25842743,855
"4470",4470,"peak8530",3.20396006545851,1599.4109517294,0.567957297220342,0.281530077680237,2.01739473771407,0.0436543359952723,0.260884277232736,0.583552093827416,"Not Sig","Unchanged","Cacna2d3","Promoter (<=1kb)","chr14",29721217,29723155,1939
"4478",4478,"peak8540",2.40905344141748,256.479962444315,0.68470583483192,0.343192915662288,1.99510480427775,0.0460314504961686,0.270136714048927,0.568416387210949,"Not Sig","Unchanged","Prkcd","Promoter (<=1kb)","chr14",30625065,30626562,1498
"4571",4571,"peak8761",2.55058859988042,355.294594300216,2.32396044892411,0.333491067650704,6.96858379234973,3.20147281970641e-12,3.64431769634618e-10,9.43838377007557,"Sig","Up","Klhl33","Promoter (<=1kb)","chr14",50896176,50897380,1205
"4586",4586,"peak8790",2.15473309240211,142.801606229228,-0.283624216623058,0.41108708394576,-0.689937066133851,0.490233765007537,0.913264355673484,0.0394034923536292,"Not Sig","Unchanged","Rpgrip1","Promoter (<=1kb)","chr14",52118913,52119729,817
"4587",4587,"peak8791",2.5042722259748,319.353901305936,-2.23400374907713,2.07731988118758,-1.07542597040952,0.282184059690815,0.762111586343988,0.11798143576606,"Not Sig","Unchanged","Rpgrip1","Promoter (1-2kb)","chr14",52156679,52156904,226
"4667",4667,"peak8905",2.50573158257284,320.428828928823,0.647422226054826,0.319559388049058,2.02598405888622,0.04276641824744,0.257258117958242,0.589630911885872,"Not Sig","Unchanged","Cryl1","Promoter (<=1kb)","chr14",57398042,57399040,999
"4669",4669,"peak8907",2.90649760156548,806.301748460736,0.598103599954208,0.33908118466662,1.76389498149906,0.0777496619473907,0.380370595803079,0.419793063170072,"Not Sig","Unchanged","Il17d","Promoter (<=1kb)","chr14",57524589,57526101,1513
"4672",4672,"peak8911",3.05831179467825,1143.69914035746,0.407685075592551,0.353244954936039,1.15411436142483,0.248453286238373,0.725003327964813,0.139659999893231,"Not Sig","Unchanged","Lats2","Promoter (<=1kb)","chr14",57745228,57746638,1411
"4677",4677,"peak8916",2.96992527057603,933.093728744335,-0.411787241978722,0.275612622150076,-1.49407976589148,0.135154771922294,0.532185895200809,0.273936639964321,"Not Sig","Unchanged","Fgf9","Promoter (<=1kb)","chr14",58070712,58071988,1277
"4678",4678,"peak8917",2.89925956528044,792.975127231619,0.0553855418555954,0.267875761515962,0.206758317893928,0.836198610200359,0.992161666657211,0.00341755645811652,"Not Sig","Unchanged","Fgf9","Promoter (<=1kb)","chr14",58072578,58073445,868
"4679",4679,"peak8918",3.40603226623283,2547.01947826968,0.0453228697840966,0.250294562181621,0.18107812406731,0.856306255205293,0.992721182671607,0.00317271105164155,"Not Sig","Unchanged","Fgf9","Promoter (<=1kb)","chr14",58074569,58076893,2325
"4713",4713,"peak8976",3.27485171164628,1883.00603379244,0.653698552287723,0.304100978897567,2.14961015468455,0.0315860645050891,0.208392695685129,0.681117507441786,"Not Sig","Unchanged","Xkr6","Promoter (<=1kb)","chr14",63605934,63608035,2102
"4718",4718,"peak8986",2.90905260594851,811.059295251087,-0.134542337200415,0.298860765804089,-0.45018400738694,0.652577766821011,0.967499685130116,0.0143491676488705,"Not Sig","Unchanged","Mir124a-1hg","Promoter (<=1kb)","chr14",64587284,64587965,682
"4719",4719,"peak8987",3.08673321556971,1221.04934662507,-0.21246880373549,0.253294837052604,-0.838820112592209,0.401570262572183,0.861509895070019,0.0647397299981606,"Not Sig","Unchanged","Mir124a-1hg","Promoter (<=1kb)","chr14",64588399,64589474,1076
"4767",4767,"peak9057",2.82912099651452,674.715980605435,0.789492373331951,0.272812979112279,2.89389594256448,0.00380494234165928,0.0423997111243166,1.37263710231158,"Not Sig","Unchanged","Egr3","Promoter (1-2kb)","chr14",70074507,70075850,1344
"4768",4768,"peak9058",2.53935956398131,346.225908857897,0.234023624346252,0.328035293972245,0.713409894137955,0.475592152394117,0.908759748761458,0.0415509171941467,"Not Sig","Unchanged","Egr3","Promoter (<=1kb)","chr14",70076769,70077796,1028
"4774",4774,"peak9066",2.88896184762738,774.393765030986,0.215605752834399,0.304947606827835,0.70702556113557,0.479550593217136,0.909517551277813,0.0411889157873501,"Not Sig","Unchanged","Ppp3cc","Promoter (<=1kb)","chr14",70288759,70290034,1276
"4777",4777,"peak9069",3.18802115411679,1541.77554970323,2.4990408041987,0.27503039649526,9.0864167599081,1.02356802965492e-19,3.39640520018741e-17,16.4689805028486,"Sig","Up","Phyhip","Promoter (<=1kb)","chr14",70457374,70459644,2271
"4781",4781,"peak9073",2.66264475000926,459.880240712583,2.09495502726025,0.307762044102185,6.80706106359455,9.9612658729125e-12,1.06272859364332e-09,8.97357763419073,"Sig","Up","Hr","Promoter (<=1kb)","chr14",70554129,70555349,1221
"4784",4784,"peak9076",1.97364289098939,94.1115423640316,0.278227539262192,0.487247994412839,0.571018336560773,0.567987213254424,0.943993365930424,0.0250310577675383,"Not Sig","Unchanged","Dmtn","Promoter (<=1kb)","chr14",70618030,70618763,734
"4785",4785,"peak9077",1.87260062676135,74.5762646469487,1.38996352112074,0.542563319515196,2.56184572588272,0.0104117556420295,0.0931225858945576,1.030944972727,"Not Sig","Unchanged","Dmtn","Promoter (<=1kb)","chr14",70626892,70627388,497
"4786",4786,"peak9078",2.56582238351538,367.978448116438,2.10953412257419,0.335639375480021,6.28512110522553,3.27598212623899e-10,2.63307063396459e-08,7.57953749048391,"Sig","Up","Dmtn","Promoter (<=1kb)","chr14",70627718,70629068,1351
"4787",4787,"peak9079",1.62001584147314,41.6884589616992,1.35648359390574,0.698073044657712,1.94318288649989,0.0519940650644483,0.293056337822386,0.533048881852655,"Not Sig","Unchanged","Dmtn","Promoter (<=1kb)","chr14",70635601,70636337,737
"4899",4899,"peak9380",1.24292461725724,17.4954298502963,-0.0921278573993102,1.03405832581359,-0.0890934825429937,0.929007616975192,0.996541936332834,0.00150442066171398,"Not Sig","Unchanged","Dock9","Promoter (<=1kb)","chr14",121698113,121698371,259
"4900",4900,"peak9381",3.13036514110252,1350.09752495529,0.862479815851509,0.288258055966981,2.99204063164258,0.00277119377058899,0.0327681267376157,1.48454838531187,"Not Sig","Unchanged","Dock9","Promoter (<=1kb)","chr14",121796568,121798633,2066
"4911",4911,"peak9405",2.65224674694829,449.000419690751,0.374858298677583,0.297733578053107,1.25903937718009,0.208016109306534,0.669869554120626,0.17400976064432,"Not Sig","Unchanged","4930594M22Rik","Promoter (<=1kb)","chr14",122912675,122913644,970
"4988",4988,"peak9604",2.03382352496612,108.099460119942,0.26892598219012,0.459036939116219,0.58584823850534,0.557977503875012,0.940211260055254,0.0267745519665495,"Not Sig","Unchanged","Ctnnd2","Promoter (<=1kb)","chr15",30172254,30172531,278
"4989",4989,"peak9605",3.17502310985414,1496.31527651147,0.0468177636450562,0.259601203213105,0.180344940876964,0.856881776302256,0.992721182671607,0.00317271105164155,"Not Sig","Unchanged","Ctnnd2","Promoter (<=1kb)","chr15",30172711,30174360,1650
"4990",4990,"peak9607",1.68687416872807,48.626629583868,-2.76808797669237,0.686203058339842,-4.03391961468274,5.48540899260314e-05,0.00124645048083115,2.90432497053283,"Sig","Down","Ctnnd2","Promoter (<=1kb)","chr15",30457465,30458577,1113
"4991",4991,"peak9609",2.30312116184046,200.965339846048,0.845979441869983,0.402615888541825,2.10120729446101,0.0356227733624009,0.226908005639861,0.644150181312589,"Not Sig","Unchanged","Ctnnd2","Promoter (<=1kb)","chr15",30646442,30647369,928
"4992",4992,"peak9612",1.01293559923255,10.302333376182,0.429422118849997,1.62860122903941,0.263675423543232,0.792030034697754,NA,NA,"Not Sig","Unchanged","Ctnnd2","Promoter (1-2kb)","chr15",31002779,31003040,262
"5017",5017,"peak9657",2.46250049666986,290.068451598547,0.0476284354915734,0.35883989127211,0.132728931899761,0.894407760950403,0.993067134445916,0.00302139084614734,"Not Sig","Unchanged","Fbxo43","Promoter (<=1kb)","chr15",36164429,36165275,847
"5088",5088,"peak9800",2.04331834199444,110.488821673815,0.733331917074657,0.468725694966899,1.56452254474004,0.117694902739226,0.490893239405548,0.309012948973838,"Not Sig","Unchanged","Zhx2","Promoter (<=1kb)","chr15",57693426,57693940,515
"5089",5089,"peak9801",2.89516219026193,785.528941024968,0.284453117554875,0.28301183780373,1.00509264828754,0.314852239770952,0.800744092129356,0.0965062568665575,"Not Sig","Unchanged","Zhx2","Promoter (<=1kb)","chr15",57694159,57696224,2066
"5112",5112,"peak9845",2.92842714147092,848.061097275196,-0.307218764813756,0.345915336433424,-0.888132824584618,0.374469307805221,0.846863051520343,0.0721868149086902,"Not Sig","Unchanged","Cyrib","Promoter (<=1kb)","chr15",63997248,63998686,1439
"5113",5113,"peak9846",2.99723843729291,993.661440837826,0.659051465040528,0.348012556192162,1.89375772027208,0.0582571759678352,0.315142445077482,0.501493099772664,"Not Sig","Unchanged","Cyrib","Promoter (<=1kb)","chr15",64059257,64060866,1610
"5124",5124,"peak9882",2.67488802946746,473.029286033746,1.94907435880493,0.301902167323346,6.45598001526572,1.07520798376468e-10,9.26821490642954e-09,8.03300390457624,"Sig","Up","Fam135b","Promoter (<=1kb)","chr15",71727119,71728454,1336
"5125",5125,"peak9885",3.14301945775983,1390.01490686148,0.175318624682009,0.269041319456822,0.651642004417637,0.514632143818185,0.922501639837466,0.035032853167027,"Not Sig","Unchanged","Kcnk9","Promoter (<=1kb)","chr15",72545441,72547872,2432
"5168",5168,"peak9960",2.81772863064303,657.247027535217,0.664598389152824,0.322353507948599,2.06170670634923,0.0392356677056567,0.241354623519248,0.61734437718644,"Not Sig","Unchanged","Nrbp2","Promoter (<=1kb)","chr15",76090692,76091833,1142
"5186",5186,"peak9984",2.62350298956716,420.245420524533,0.0850255397342869,0.309493288981183,0.274724986813709,0.783527532828557,0.986466196787127,0.00591779211513246,"Not Sig","Unchanged","Scrt1","Promoter (1-2kb)","chr15",76519318,76519937,620
"5187",5187,"peak9985",3.19761039384257,1576.19662716444,0.705831494005837,0.291076329510127,2.4249017266149,0.0153125311983371,0.124165108977382,0.906000425958339,"Not Sig","Unchanged","Scrt1","Promoter (<=1kb)","chr15",76521167,76523041,1875
"5188",5188,"peak9986",3.00684981561017,1015.89732229265,-0.230221620782856,0.265512901249857,-0.867082615191681,0.385896745246951,0.853106717435116,0.0689966383585616,"Not Sig","Unchanged","Scrt1","Promoter (<=1kb)","chr15",76523193,76524092,900
"5195",5195,"peak9995",2.64318743709327,439.731358083261,1.02397153611872,0.295953454240379,3.45990736532182,0.00054036124682127,0.00868976882505673,2.0609917769849,"Sig","Up","Kifc2","Promoter (<=1kb)","chr15",76660227,76661200,974
"5266",5266,"peak10087",3.12522020972186,1334.19776782373,1.26870167298745,0.357999713332293,3.54386225949252,0.000394311190957776,0.00674896226192551,2.17076300028998,"Sig","Up","Nptxr","Promoter (<=1kb)","chr15",79803126,79804891,1766
"5282",5282,"peak10109",2.75426108537152,567.88589950579,1.69382137256404,0.305955250282601,5.53617357767031,3.09151192625726e-08,1.67159455085424e-06,5.77686905326052,"Sig","Up","Cacna1i","Promoter (<=1kb)","chr15",80287007,80288765,1759
"5311",5311,"peak10145",3.12804362986877,1342.89986407661,1.2734813221771,0.308105697198671,4.13326119495913,3.57651881466259e-05,0.000858617145505931,3.06620044345468,"Sig","Up","Shisa8","Promoter (<=1kb)","chr15",82210909,82212907,1999
"5371",5371,"peak10236",3.13176876735529,1354.46805705616,0.692016678739159,0.306457014111498,2.25811988916456,0.023938185967985,0.17066628179932,0.767852273114652,"Not Sig","Unchanged","Gm15569","Promoter (<=1kb)","chr15",86184712,86186312,1601
"5383",5383,"peak10266",2.82038308165794,661.276488344548,0.740931293519203,0.323547637288858,2.29002226604953,0.0220200259339516,0.161193365229121,0.792652837863939,"Not Sig","Unchanged","Panx2","Promoter (<=1kb)","chr15",89059199,89060783,1585
"5426",5426,"peak10341",2.55387584397946,357.994079195792,0.2447120967504,0.449477945749356,0.544436271155471,0.58614129175994,0.950033333554047,0.0222611564747165,"Not Sig","Unchanged","Tmem117","Promoter (<=1kb)","chr15",94628692,94629748,1057
"5518",5518,"peak10477",3.1342594705058,1362.25832459741,0.00614487715120962,0.288742155353413,0.0212815379994946,0.983021071046813,0.998559891772102,0.000625881833755496,"Not Sig","Unchanged","Scn8a","Promoter (<=1kb)","chr15",100870930,100872405,1476
"5524",5524,"peak10490",2.53512766365512,342.86856015183,0.68131098131822,0.376681880719379,1.80871715946906,0.0704949557539437,0.356991377680305,0.447342273162557,"Not Sig","Unchanged","Nr4a1","Promoter (<=1kb)","chr15",101253852,101254822,971
"5525",5525,"peak10491",2.77880531881634,600.904309729852,1.69151708524111,0.287978003550657,5.87377183113073,4.25989597302996e-09,2.77663520806454e-07,6.55648117373594,"Sig","Up","Nr4a1","Promoter (<=1kb)","chr15",101266248,101268610,2363
"5557",5557,"peak10539",2.39634005897729,249.080689340146,0.032639483349272,0.347183700991948,0.094012141860395,0.925099511646254,0.996541936332834,0.00150442066171398,"Not Sig","Unchanged","Smug1","Promoter (<=1kb)","chr15",103162688,103163513,826
"5558",5558,"peak10540",2.14295569371447,138.981083687916,1.32968194802448,0.430708658533809,3.08719576836671,0.00202054480252689,0.0256210393064936,1.59140325726423,"Sig","Up","Smug1","Promoter (1-2kb)","chr15",103168850,103169642,793
"5563",5563,"peak10548",2.80111971592862,632.586203598283,0.849538618153749,0.307483016073252,2.76287981366542,0.00572938589814691,0.05847611321442,1.2330215017415,"Not Sig","Unchanged","Zfp385a","Promoter (<=1kb)","chr15",103322748,103323957,1210
"5564",5564,"peak10549",2.35780448727316,227.931572795047,1.07863269474224,0.363496122350187,2.96738432247456,0.00300345275897846,0.0351303562383759,1.45431744623483,"Sig","Up","Zfp385a","Promoter (<=1kb)","chr15",103339259,103340486,1228
"5567",5567,"peak10553",2.79581416646729,624.905240154734,0.383148151178754,0.289700669780626,1.32256563807357,0.185979867726884,0.630153030824391,0.200553970590738,"Not Sig","Unchanged","Pde1b","Promoter (<=1kb)","chr15",103502690,103503864,1175
"5568",5568,"peak10554",1.53021393451204,33.9011112708174,2.17257162684374,0.782504774357452,2.77643242321139,0.005495905859286,0.0568491723035971,1.24527585404744,"Not Sig","Unchanged","Pde1b","Promoter (<=1kb)","chr15",103513771,103514594,824
"5618",5618,"peak10662",2.10868801500906,128.436367757082,2.06773184962997,0.44472246697454,4.64948817112121,3.32759765962727e-06,0.000107103312357066,3.97019709764479,"Sig","Up","Grin2a","Promoter (<=1kb)","chr16",9993348,9993770,423
"5619",5619,"peak10663",3.18850928920546,1543.50943738195,1.46505777402639,0.252819293030986,5.79488122311467,6.83695512425781e-09,4.29176779317197e-07,6.36736378364741,"Sig","Up","Grin2a","Promoter (<=1kb)","chr16",9993825,9995767,1943
"5668",5668,"peak10731",2.67916262915972,477.70812632604,0.512469677681249,0.288218210126497,1.77806141206806,0.0753937691896045,0.372831669671561,0.42848720420585,"Not Sig","Unchanged","Pkp2","Promoter (<=1kb)","chr16",16213012,16213938,927
"5671",5671,"peak10742",2.70737722488548,509.773464168546,-0.246059893855355,0.28983782916018,-0.848957137749501,0.39590514308093,0.859269014144892,0.0658708488947357,"Not Sig","Unchanged","Fgd4","Promoter (<=1kb)","chr16",16558942,16560371,1430
"5672",5672,"peak10743",2.71086772729708,513.887113581904,-0.315200488250352,0.287130454512049,-1.0977605589975,0.272309058063138,0.751566682178669,0.124032480922069,"Not Sig","Unchanged","Fgd4","Promoter (<=1kb)","chr16",16599464,16600405,942
"5690",5690,"peak10767",2.52174624112764,332.465236627665,3.23924508522979,0.347347795633478,9.32565320969488,1.10302044915076e-20,4.44778974673655e-18,17.3518557506504,"Sig","Up","Aifm3","Promoter (<=1kb)","chr16",17489405,17490604,1200
"5700",5700,"peak10778",2.03409862213006,108.167955752802,-1.32538571658854,0.466147929735493,-2.84327277253083,0.00446528366303193,0.0481784869057563,1.31714684358216,"Sig","Down","Scarf2","Promoter (<=1kb)","chr16",17797004,17798091,1088
"5701",5701,"peak10779",1.28013522050604,19.0605408833544,-1.58422100327885,1.00451599560215,-1.57709883188988,0.11477278596242,0.48371290537324,0.315412325558376,"Not Sig","Unchanged","Scarf2","Promoter (<=1kb)","chr16",17798268,17798465,198
"5702",5702,"peak10780",2.09277926719018,123.816712061507,-0.396305307738992,0.470550283714786,-0.842216701285009,0.399666666984539,0.860779242848359,0.0651082142904985,"Not Sig","Unchanged","Scarf2","Promoter (<=1kb)","chr16",17802778,17803458,681
"5703",5703,"peak10781",2.54753224777326,352.802982411531,0.613349113337946,0.322634805668366,1.90106306747451,0.0572937523776029,0.311320491778466,0.50679229218798,"Not Sig","Unchanged","Scarf2","Promoter (1-2kb)","chr16",17806790,17807725,936
"5704",5704,"peak10783",2.61500468403873,412.101963756956,0.421579183907433,0.347818400856605,1.21206693742818,0.225486758557446,0.695573530577756,0.157656953038996,"Not Sig","Unchanged","Car15","Promoter (1-2kb)","chr16",17833211,17834496,1286
"5710",5710,"peak10791",3.16655560091097,1467.42394304874,1.24015536509175,0.309978925285965,4.00077316207114,6.31358584520203e-05,0.0014090667996548,2.85106841779639,"Sig","Up","Rtn4r","Promoter (<=1kb)","chr16",18127257,18129468,2212
"5721",5721,"peak10804",1.86941123896972,74.0305948387843,-0.132406426675107,0.530983063184081,-0.249360922891064,0.803081609567722,0.988286602396403,0.00511709206274479,"Not Sig","Unchanged","Tbx1","Promoter (<=1kb)","chr16",18586458,18587090,633
"5722",5722,"peak10805",1.68763986580957,48.7124379739634,1.27714644178845,0.671828772214947,1.90099991933635,0.0573020231809467,0.311320491778466,0.50679229218798,"Not Sig","Unchanged","Tbx1","Promoter (<=1kb)","chr16",18590291,18590835,545
"5736",5736,"peak10830",2.90317628535293,800.158983250853,-0.0227224403412939,0.291055658088182,-0.0780690555564106,0.937773122134178,0.996601115023331,0.00147863126469215,"Not Sig","Unchanged","Eif2b5","Promoter (<=1kb)","chr16",20498428,20499594,1167
"5764",5764,"peak10873",2.89832046348831,791.262280682533,0.339343129300616,0.26583965607228,1.27649551731421,0.201780410420352,0.657510327318198,0.182097421451006,"Not Sig","Unchanged","Etv5","Promoter (<=1kb)","chr16",22438453,22439733,1281
"5765",5765,"peak10874",2.00011427208473,100.026315581826,0.654802864894272,0.479256635638559,1.36628857318129,0.171848406138919,0.604263291523945,0.218773787967032,"Not Sig","Unchanged","Etv5","Promoter (<=1kb)","chr16",22439911,22440324,414
"5811",5811,"peak10966",2.09088054090432,123.276569622174,-0.243175135186739,0.44444448733963,-0.547144001363015,0.584279804596307,0.950033333554047,0.0222611564747165,"Not Sig","Unchanged","Nrros","Promoter (1-2kb)","chr16",32149189,32149699,511
"5812",5812,"peak10967",1.14518424066599,13.969608678125,-0.406889399792159,1.12904527749643,-0.360383598339302,0.718560290402832,NA,NA,"Not Sig","Unchanged","Nrros","Promoter (<=1kb)","chr16",32164682,32164982,301
"5813",5813,"peak10968",1.71997292445797,52.4774742810082,0.531411024407954,0.625128530812179,0.850082820116264,0.395279042384955,0.858992802529993,0.0660104750914621,"Not Sig","Unchanged","Nrros","Promoter (<=1kb)","chr16",32165038,32165670,633
"5967",5967,"peak11258",2.25562147161428,180.144692639799,0.430325073927072,0.392144175345346,1.09736444140246,0.27248211108843,0.751782663215221,0.123907693728323,"Not Sig","Unchanged","Cadm2","Promoter (2-3kb)","chr16",67617797,67618232,436
"5968",5968,"peak11259",2.13141201209528,135.335587348449,0.752989717521048,0.424564635201889,1.77355732222724,0.0761364023015557,0.374867787077051,0.42612187751857,"Not Sig","Unchanged","Cadm2","Promoter (1-2kb)","chr16",67618968,67619321,354
"5969",5969,"peak11260",3.22389730567004,1674.54686178141,0.376739707885681,0.259205981090172,1.45343755688501,0.146102305181398,0.554904205391227,0.255781983833728,"Not Sig","Unchanged","Cadm2","Promoter (<=1kb)","chr16",67619437,67621283,1847
