"","res_1.rownames","log_mean_counts","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","logpadj","significant","change","SYMBOL","annotation","seqnames","start","end","width"
"3203","peak5760",2.81593442679469,654.537339397491,0.0570608803391938,0.280054688451863,0.203749062922764,0.838549599639456,0.992161666657211,0.00341755645811652,"Not Sig","Unchanged","F730043M19Rik","Promoter (<=1kb)","chr12",33146944,33148466,1523
"3204","peak5761",2.15263339175185,142.112863961065,0.692414184148569,0.417769306200104,1.65740798539402,0.0974370180478501,0.437323707164912,0.35919697906532,"Not Sig","Unchanged","Atxn7l1","Promoter (<=1kb)","chr12",33301992,33303303,1312
"3205","peak5762",1.29658264999761,19.7962372491487,-0.115143003170757,0.982060903535443,-0.117246295780883,0.906664881153425,0.994109904506638,0.00256559922219406,"Not Sig","Unchanged","Efcab10","Promoter (<=1kb)","chr12",33395050,33395419,370
"3206","peak5763",3.10389062359966,1270.25415335685,-0.328702405396146,0.26739403236661,-1.229281007085,0.218966465795025,0.686442417513766,0.163395887858965,"Not Sig","Unchanged","Polr1f","Promoter (<=1kb)","chr12",33429480,33430420,941
"3207","peak5766",0.990088228786815,9.77435771056373,1.1870175942466,1.44513000542818,0.821391563242019,0.411423267622798,NA,NA,NA,NA,"Ferd3l","Promoter (1-2kb)","chr12",33926260,33926439,180
"3208","peak5767",0.804629881679557,6.37719771302066,-2.93228148114054,1.78500075832806,-1.64273402543934,0.100437975633905,NA,NA,NA,NA,"Ferd3l","Promoter (<=1kb)","chr12",33928315,33928545,231
"3209","peak5768",1.37324243717218,23.617962960401,-1.63682545747313,0.957806902500646,-1.70893052994262,0.0874638185052884,0.409777807416171,0.387451565646098,"Not Sig","Unchanged","Ferd3l","Promoter (<=1kb)","chr12",33928573,33929024,452
"3210","peak5769",2.04148232865489,110.022707639183,-0.302420588535267,0.465810955679151,-0.649234597959034,0.516186751977009,0.923137577594389,0.034733570114319,"Not Sig","Unchanged","Twist1","Promoter (<=1kb)","chr12",33957600,33958700,1101
"3211","peak5772",2.00768989862577,101.786433795483,-2.2979794518877,0.497105307779193,-4.62272161637919,3.78737840589597e-06,0.000119980718581453,3.92088854133984,"Sig","Down","Hdac9","Promoter (<=1kb)","chr12",34527572,34528746,1175
"3212","peak5774",2.8738818162485,747.965930233112,0.0417308003359321,0.32013744372974,0.130352763018753,0.896287337281664,0.993197763789323,0.0029642669417288,"Not Sig","Unchanged","Hdac9","Promoter (<=1kb)","chr12",34906436,34907760,1325
"3213","peak5776",3.20884151550218,1617.48966906161,0.114069829354379,0.296357330345839,0.384906387236189,0.700306773489568,0.973422195435838,0.0116987554364497,"Not Sig","Unchanged","Snx13","Promoter (<=1kb)","chr12",35046601,35048123,1523
"3214","peak5779",2.87399285167068,748.157186014466,0.435004067134024,0.293049503768573,1.48440472186418,0.137701582840776,0.537323004324243,0.269764565652763,"Not Sig","Unchanged","Ahr","Promoter (<=1kb)","chr12",35534164,35535241,1078
"3215","peak5781",3.06279321224607,1155.56189454386,0.0164914149659765,0.269703004054729,0.0611465750030357,0.95124247703056,0.996775620336407,0.00140259275839149,"Not Sig","Unchanged","Tspan13","Promoter (<=1kb)","chr12",36041640,36042888,1249
"3216","peak5785",1.12843830354424,13.4412080550569,-1.06058681963294,1.20042509586488,-0.883509369544466,0.376961122448262,NA,NA,NA,NA,"Bzw2","Promoter (2-3kb)","chr12",36106690,36106904,215
"3217","peak5787",3.27886628464732,1900.49304517174,-0.177656662169206,0.254986253015976,-0.696730353373501,0.485971559350055,0.911487550865251,0.0402492585805324,"Not Sig","Unchanged","Ankmy2","Promoter (<=1kb)","chr12",36155684,36158109,2426
"3218","peak5791",1.67854093259811,47.7024771962242,-1.27499306121366,0.652469843320611,-1.95410266737363,0.0506890767158906,0.287131400648245,0.541919310524892,"Not Sig","Unchanged","Sostdc1","Promoter (2-3kb)","chr12",36316947,36317570,624
"3219","peak5793",2.53969113399563,346.490342250115,-0.410411487642911,0.333180546845723,-1.23179906968863,0.218024150933234,0.685206416757274,0.164178578646943,"Not Sig","Unchanged","Crppa","Promoter (<=1kb)","chr12",36381415,36382328,914
"3220","peak5795",2.42479094439436,265.944457925983,-0.855516561776302,0.33621260517568,-2.54457015771099,0.0109412330061313,0.0966590696059675,1.01475738948825,"Not Sig","Unchanged","Meox2","Promoter (<=1kb)","chr12",37108444,37109699,1256
"3221","peak5796",2.39184751806549,246.517365631926,-0.0459966239276744,0.343217334093771,-0.134016028208842,0.893389900091052,0.992999104137933,0.00305114331542224,"Not Sig","Unchanged","Dgkb","Promoter (<=1kb)","chr12",37880218,37881439,1222
"3222","peak5798",3.01170859738036,1027.32675180307,0.101453545008328,0.252420972020126,0.401922012249595,0.687741422244637,0.971531444777893,0.0125431383760668,"Not Sig","Unchanged","Etv1","Promoter (<=1kb)","chr12",38778633,38781480,2848
"3223","peak5799",1.74393527974631,55.4543066634211,3.83894362960989,0.733057504300274,5.23689288642408,1.63302401301901e-07,7.11561800251564e-06,5.14778737478887,"Sig","Up","Etv1","Promoter (<=1kb)","chr12",38783386,38783691,306
"3224","peak5802",3.05572036790328,1136.8950298903,0.0833347488132413,0.296355101188841,0.281198968666105,0.778557795646946,0.986425830566811,0.00593556381930893,"Not Sig","Unchanged","Arl4a","Promoter (<=1kb)","chr12",40036716,40038448,1733
"3225","peak5803",2.16647902527637,146.716522685871,-0.7515843150352,0.424721324828502,-1.76959401635574,0.0767947963717779,0.377250779710249,0.423369853942012,"Not Sig","Unchanged","Scin","Promoter (<=1kb)","chr12",40133467,40134455,989
"3226","peak5804",3.17822730441788,1507.39581228265,-0.165541643188506,0.256640433862905,-0.645033367099656,0.518905562748533,0.923841733091178,0.034402423079044,"Not Sig","Unchanged","Mir1938","Promoter (<=1kb)","chr12",40221935,40223348,1414
"3227","peak5807",3.34583064860777,2217.33161162379,0.126167789629519,0.260226598469328,0.484838177079695,0.627791139378416,0.960215403329367,0.0176313315606761,"Not Sig","Unchanged","Dock4","Promoter (<=1kb)","chr12",40445296,40447433,2138
"3228","peak5810",2.73035735157908,537.473865391734,0.33876162738425,0.308403773463476,1.09843541659638,0.272014404365675,0.7512763750016,0.124200267978773,"Not Sig","Unchanged","Immp2l","Promoter (<=1kb)","chr12",41023793,41024772,980
"3229","peak5812",3.02862617868227,1068.13508038696,-0.615834504706345,0.261898214241052,-2.35142689495213,0.0187015641187118,0.143618112313839,0.842790785846359,"Not Sig","Unchanged","Lrrn3","Promoter (<=1kb)","chr12",41483473,41486020,2548
"3230","peak5818",3.06336561444247,1157.08593475218,-0.140415858487714,0.26441310125032,-0.531047281030081,0.595386015347443,0.952278918618186,0.0212358298976775,"Not Sig","Unchanged","Dnajb9","Promoter (<=1kb)","chr12",44209077,44210213,1137
"3231","peak5819",2.68867929326057,488.291644983049,0.296146779082826,0.301758472255681,0.981403361665682,0.326393869059728,0.810144657151798,0.0914374277958701,"Not Sig","Unchanged","Gm2027","Promoter (<=1kb)","chr12",44221558,44222410,853
"3232","peak5820",2.97581043797372,945.824235342719,0.249079678205365,0.294063976421512,0.847025471247571,0.396980924264722,0.860004841484429,0.0654991038447425,"Not Sig","Unchanged","Pnpla8","Promoter (<=1kb)","chr12",44268616,44269960,1345
"3233","peak5821",3.29775846941204,1984.99066822279,-0.156297235077412,0.263400129068124,-0.5933832896376,0.552924669503724,0.939704875957411,0.0270085196638555,"Not Sig","Unchanged","Nrcam","Promoter (<=1kb)","chr12",44328679,44330568,1890
"3234","peak5822",1.54384492573485,34.9820233822106,-0.223279490803506,0.741602784666695,-0.301076931505666,0.763355831355815,0.985446657586591,0.00636687919050676,"Not Sig","Unchanged","Nrcam","Promoter (<=1kb)","chr12",44438874,44439416,543
"3235","peak5827",2.70379391188627,505.584687228203,-1.01754971193142,0.290440524888805,-3.50347015906608,0.000459238107096762,0.00765107409379486,2.11627759226288,"Sig","Down","Stxbp6","Promoter (<=1kb)","chr12",45073566,45074855,1290
"3236","peak5836",3.11371638039636,1299.32076872723,-0.105411490031523,0.278099131701109,-0.379042859237748,0.704656037280781,0.975240835839757,0.0108881219830248,"Not Sig","Unchanged","Nova1","Promoter (<=1kb)","chr12",46817543,46819309,1767
"3237","peak5837",2.37251101422461,235.782199237311,0.2487244956517,0.359235399787015,0.692371898201473,0.488703808899685,0.912788285741408,0.0396299420676144,"Not Sig","Unchanged","Nova1","Promoter (<=1kb)","chr12",46819416,46819997,582
"3238","peak5847",0.836511329157178,6.8629578112884,-1.83341637672749,1.65938790261698,-1.10487510113582,0.269213712683084,NA,NA,NA,NA,"Foxg1","Promoter (<=1kb)","chr12",49383324,49383496,173
"3239","peak5848",0.633781781311906,4.30310339374142,-0.688536005529004,1.95220086626723,-0.35269731584821,0.724315371854844,NA,NA,"Not Sig","Unchanged","3110039M20Rik","Promoter (<=1kb)","chr12",49384041,49384203,163
"3240","peak5852",2.7098560466601,512.691416658484,-0.636450361445641,0.379614399804447,-1.67657065109622,0.0936264698551015,0.42622796485318,0.370358059588973,"Not Sig","Unchanged","Prkd1","Promoter (<=1kb)","chr12",50648410,50649647,1238
"3241","peak5854",0.727022206577806,5.33362166950067,-2.49671733915993,2.10722471492118,-1.18483677677125,0.236081988613536,NA,NA,NA,NA,"1700008C04Rik","Promoter (1-2kb)","chr12",51007152,51007389,238
"3242","peak5859",3.00600623523917,1013.92594273806,-0.273280319486682,0.26334097866028,-1.03774323645704,0.29938960996424,0.782145016902179,0.106712717270717,"Not Sig","Unchanged","G2e3","Promoter (<=1kb)","chr12",51347691,51349072,1382
"3243","peak5860",2.6960906727841,496.696011713523,0.118681463630805,0.298390686300763,0.397738498818896,0.690822955690802,0.972094272089109,0.0122916158733171,"Not Sig","Unchanged","Scfd1","Promoter (<=1kb)","chr12",51377029,51378214,1186
"3244","peak5865",2.76065659222604,576.310579635475,-0.961848373168463,0.277963807734078,-3.4603367287609,0.000539500289049178,0.00868976882505673,2.0609917769849,"Not Sig","Unchanged","Coch","Promoter (<=1kb)","chr12",51592983,51594187,1205
"3245","peak5866",3.33546494296509,2165.0351067102,0.0580314752705887,0.314045491063009,0.184786844333152,0.853396226859875,0.992721182671607,0.00317271105164155,"Not Sig","Unchanged","Ap4s1","Promoter (<=1kb)","chr12",51690588,51692491,1904
"3246","peak5869",3.26621382275504,1845.92402711492,-0.0918012699827753,0.278310760097563,-0.329851673541454,0.741512040534024,0.982830847562126,0.007521221020031,"Not Sig","Unchanged","Hectd1","Promoter (<=1kb)","chr12",51828498,51830231,1734
"3247","peak5871",3.03993579320381,1096.31610302173,0.0901876956530503,0.259558182198335,0.347466201562991,0.728241105853768,0.980720562668351,0.00845471879624947,"Not Sig","Unchanged","Heatr5a","Promoter (<=1kb)","chr12",51970645,51971531,887
"3248","peak5872",2.58753175571304,386.840339454106,0.38696951679075,0.339934947383724,1.13836344209097,0.2549687527626,0.731455636919694,0.135812008875964,"Not Sig","Unchanged","Dtd2","Promoter (<=1kb)","chr12",52005920,52006707,788
"3249","peak5873",2.58127472040219,381.306949353798,-0.261372652221666,0.319176931970387,-0.81889580994505,0.412845860726069,0.868340615433912,0.0613098849772053,"Not Sig","Unchanged","Nubpl","Promoter (<=1kb)","chr12",52097546,52098234,689
"3250","peak5875",2.26852821289311,185.578736226601,0.537066571165551,0.383933932522116,1.39885153582932,0.161857508279827,0.585131739778966,0.232746343459961,"Not Sig","Unchanged","Arhgap5","Promoter (<=1kb)","chr12",52503175,52503638,464
"3251","peak5876",3.22475797784908,1677.86872056642,-0.0495559746660196,0.300775367459244,-0.164760748476966,0.869132299914717,0.992721182671607,0.00317271105164155,"Not Sig","Unchanged","Arhgap5","Promoter (<=1kb)","chr12",52503943,52505231,1289
"3252","peak5877",2.95956504318064,911.097894864151,-0.137774301206268,0.263913789775093,-0.52204282816627,0.601640511415579,0.95398854962845,0.0204568379405835,"Not Sig","Unchanged","1700031P21Rik","Promoter (<=1kb)","chr12",52602821,52604396,1576
"3253","peak5878",2.25723311626497,180.814442332275,-0.96906728396699,0.380707749048625,-2.54543619453151,0.0109141307856566,0.0964554552457493,1.01567320486688,"Not Sig","Unchanged","Akap6","Promoter (<=1kb)","chr12",52699215,52699851,637
"3254","peak5879",2.73790481454557,546.896085115972,-0.979426248618717,0.291334462669919,-3.36186196319796,0.000774188146826902,0.0116500380778993,1.93367265515345,"Not Sig","Unchanged","Akap6","Promoter (<=1kb)","chr12",52699919,52701566,1648
"3255","peak5886",2.63894197020138,435.45368510845,-0.956830917139647,0.318769032634606,-3.00164325634614,0.00268526658665843,0.0320358197560584,1.49436415848412,"Not Sig","Unchanged","Npas3","Promoter (<=1kb)","chr12",53247731,53248959,1229
"3256","peak5887",2.80632804724949,640.218246031705,-0.688919709404679,0.345363193545601,-1.99476876019134,0.046068106038486,0.270285156784617,0.568177803740925,"Not Sig","Unchanged","Npas3","Promoter (<=1kb)","chr12",53252240,53253828,1589
"3257","peak5892",2.42217703254212,264.348610855658,-0.410204787313627,0.353858910216101,-1.15923260788633,0.246361383331453,0.722621584371669,0.14108907039945,"Not Sig","Unchanged","Egln3","Promoter (<=1kb)","chr12",54202968,54204076,1109
"3258","peak5895",2.82896962311892,674.480849246524,-0.269143170497938,0.286256681491223,-0.940216204197806,0.347106671605653,0.827054984430881,0.082465616637144,"Not Sig","Unchanged","Sptssa","Promoter (<=1kb)","chr12",54655769,54657110,1342
"3259","peak5896",2.83092563495917,677.525483745999,-0.0770209329572919,0.293924172615767,-0.262043547734938,0.793287868636333,0.987103696740034,0.00563722163997644,"Not Sig","Unchanged","Eapp","Promoter (<=1kb)","chr12",54695227,54696376,1150
"3260","peak5907",3.01847333318649,1043.45405996168,-0.014295683510519,0.27344185596822,-0.0522805239889116,0.958305171696924,0.996940004600462,0.00133097654787541,"Not Sig","Unchanged","Snx6","Promoter (<=1kb)","chr12",54794944,54795997,1054
"3261","peak5908",3.08448398277796,1214.74181873176,0.19533451274987,0.274664500510075,0.711174951211817,0.476975828757635,0.908759748761458,0.0415509171941467,"Not Sig","Unchanged","Cfl2","Promoter (<=1kb)","chr12",54861885,54863401,1517
"3262","peak5910",3.08740780985819,1222.94748952572,-0.448613233412547,0.298817007456862,-1.50129752396141,0.133278625129796,0.527944017726102,0.277412126863225,"Not Sig","Unchanged","Baz1a","Promoter (<=1kb)","chr12",54984796,54986508,1713
"3263","peak5912",3.27390000167919,1878.88414519511,-0.00637741237365512,0.250649245524095,-0.0254435729910947,0.979701156124423,0.998248866555907,0.000761174245364945,"Not Sig","Unchanged","Srp54a","Promoter (<=1kb)","chr12",55079672,55081156,1485
"3264","peak5913",3.18669156793958,1537.06264443039,0.269026549139452,0.257935949283141,1.04299749564624,0.296949452639304,0.779684850208771,0.108080904325758,"Not Sig","Unchanged","Fam177a2","Promoter (<=1kb)","chr12",55124097,55125210,1114
"3265","peak5914",3.40565126877577,2544.78601123315,-6.44036973477701e-05,0.246573819820505,-0.000261194385497427,0.999791597034813,0.999953171409085,2.03378748304085e-05,"Not Sig","Unchanged","Srp54b","Promoter (<=1kb)","chr12",55154472,55155970,1499
"3266","peak5915",3.18663229567235,1536.85288129755,0.269462109432163,0.257878730050317,1.04491793246999,0.296060901006439,0.77872690943551,0.108614817704737,"Not Sig","Unchanged","Fam177a2","Promoter (<=1kb)","chr12",55199161,55200274,1114
"3267","peak5916",3.39896536034243,2505.90937182701,0.00785646317525165,0.247532650158222,0.0317390985400506,0.974680114456218,0.998203581708456,0.000780876151495825,"Not Sig","Unchanged","Srp54b","Promoter (<=1kb)","chr12",55229535,55231036,1502
"3268","peak5918",2.84673601588684,702.645090126287,-0.104313037160314,0.282139630021558,-0.369721322567636,0.711590142719753,0.976323015308283,0.0104064727461775,"Not Sig","Unchanged","Ppp2r3c","Promoter (<=1kb)","chr12",55302061,55303635,1575
"3269","peak5919",3.06587111310702,1163.78059945128,-0.270962337702359,0.255033570353329,-1.062457531873,0.28802802766561,0.769595104019827,0.113737703839184,"Not Sig","Unchanged","Psma6","Promoter (<=1kb)","chr12",55398327,55399643,1317
"3270","peak5920",3.05501502505431,1135.05008371476,-0.0042226140009287,0.315860271316218,-0.01336861385996,0.989333707115769,0.998650584668205,0.000586439396599179,"Not Sig","Unchanged","Nfkbia","Promoter (<=1kb)","chr12",55491497,55492981,1485
"3271","peak5923",2.80006050734645,631.045257672422,-1.13040314572711,0.288288469764969,-3.92108344342973,8.81517286597897e-05,0.00189108906811998,2.72328801590267,"Sig","Down","Insm2","Promoter (<=1kb)","chr12",55598880,55600859,1980
"3272","peak5924",2.97625098211558,946.784157127809,-0.00338743800078843,0.36764960186906,-0.00921376762974132,0.992648581076182,0.998650584668205,0.000586439396599179,"Not Sig","Unchanged","Ralgapa1","Promoter (<=1kb)","chr12",55820120,55821370,1251
"3273","peak5925",3.02464799127193,1058.39551605174,0.123311618547331,0.296297096399068,0.416175588778798,0.677281521205368,0.968691562913382,0.0138144828543998,"Not Sig","Unchanged","Brms1l","Promoter (<=1kb)","chr12",55836200,55837168,969
"3274","peak5928",3.00127994637106,1002.95153265446,-0.0129150182495693,0.265814709783238,-0.0485865445900304,0.961248793162696,0.996940004600462,0.00133097654787541,"Not Sig","Unchanged","Mbip","Promoter (<=1kb)","chr12",56345116,56346040,925
"3275","peak5930",0.822326371470413,6.64242059517821,-0.459506572314617,1.63061366325694,-0.281799780456159,0.778097039282932,NA,NA,"Not Sig","Unchanged","Nkx2-9","Promoter (1-2kb)","chr12",56611903,56612075,173
"3276","peak5931",0.912467910582667,8.17462634531059,-0.426584455678072,1.51655624045588,-0.281284956204354,0.778491847913683,NA,NA,"Not Sig","Unchanged","Nkx2-9","Promoter (<=1kb)","chr12",56612136,56612325,190
"3277","peak5933",2.22611723536129,168.312835081607,-0.589032705268391,0.406123486832956,-1.45037833162963,0.14695304616786,0.556896848951245,0.254225239440028,"Not Sig","Unchanged","Slc25a21","Promoter (<=1kb)","chr12",57196566,57197354,789
"3278","peak5935",2.73122637476726,538.550427250452,-0.0481627344488617,0.301682967099328,-0.159646846860281,0.873159273768089,0.992721182671607,0.00317271105164155,"Not Sig","Unchanged","Prps1l3","Promoter (<=1kb)","chr12",57230004,57231157,1154
"3279","peak5938",1.85259412337883,71.2187133518738,0.334333615771336,0.549320260097927,0.608631503436146,0.542768718070501,0.935369794431014,0.0290166587205876,"Not Sig","Unchanged","Foxa1","Promoter (<=1kb)","chr12",57545335,57546231,897
"3280","peak5939",1.8336384727768,68.1770919563763,-2.0142305063423,0.633229262717543,-3.18088664711752,0.00146825066374449,0.0196352734913688,1.70696304524841,"Sig","Down","Ttc6","Promoter (<=1kb)","chr12",57575917,57576594,678
"3281","peak5941",2.47732744141226,300.142462536677,-1.91464829987018,0.354796139007053,-5.396474452142,6.79630837936833e-08,3.38974785437216e-06,5.46983260549234,"Sig","Down","Sstr1","Promoter (<=1kb)","chr12",58212216,58214068,1853
"3282","peak5942",2.01685283598178,103.956784059734,-1.40384361923788,0.468681954635059,-2.99530119594851,0.00274173961626999,0.0325492650751893,1.48745881285288,"Sig","Down","Clec14a","Promoter (<=1kb)","chr12",58267871,58268979,1109
"3283","peak5943",2.86516377991169,733.100945979351,0.0454715777482958,0.297239149519323,0.152979773431022,0.878414225990646,0.992949428610957,0.00307286976693903,"Not Sig","Unchanged","Sec23a","Promoter (<=1kb)","chr12",59011264,59012101,838
"3284","peak5944",1.85131911798787,71.009935470384,0.556312293595476,0.551808843098257,1.00816125104471,0.313377056734333,0.799609556798275,0.0971220239086573,"Not Sig","Unchanged","Sec23a","Promoter (<=1kb)","chr12",59012153,59012513,361
"3285","peak5945",2.41095799576317,257.607199157349,0.187158331794968,0.357499614321995,0.523520374000732,0.600612176639702,0.953792274633976,0.0205461995132048,"Not Sig","Unchanged","Gemin2","Promoter (<=1kb)","chr12",59013306,59013837,532
"3286","peak5946",2.87319887830207,746.790661113783,0.013844627524598,0.297466456476295,0.0465418107594301,0.96287841000788,0.996940004600462,0.00133097654787541,"Not Sig","Unchanged","Trappc6b","Promoter (<=1kb)","chr12",59060634,59061636,1003
"3287","peak5947",3.15469018600713,1427.8749875211,-0.0553449042049698,0.254389998131938,-0.217559277532073,0.82777251625347,0.991330862876403,0.00378137282069686,"Not Sig","Unchanged","Pnn","Promoter (<=1kb)","chr12",59066327,59067919,1593
"3288","peak5949",2.99509955689323,988.779734783298,0.15805906917519,0.289051126049607,0.546820458149899,0.58450208653038,0.950033333554047,0.0222611564747165,"Not Sig","Unchanged","Mia2","Promoter (<=1kb)","chr12",59130628,59132027,1400
"3289","peak5950",0.867600343893629,7.3722549187194,-0.390328011631206,1.84825964002159,-0.211186785221716,0.832741522080878,NA,NA,"Not Sig","Unchanged","Mia2","Promoter (2-3kb)","chr12",59138168,59138354,187
"3290","peak5952",3.16601718600523,1465.6058371135,0.0258804281569892,0.283486411680095,0.0912933639521119,0.927259490769784,0.996541936332834,0.00150442066171398,"Not Sig","Unchanged","Fbxo33","Promoter (<=1kb)","chr12",59218477,59220212,1736
"3291","peak5957",2.88104313791063,760.401802919312,-0.668961769961586,0.279682914732961,-2.3918578315744,0.0167633343023684,0.132879861734351,0.876540832453409,"Not Sig","Unchanged","Lrfn5","Promoter (<=1kb)","chr12",61522752,61524856,2105
"3292","peak5970",2.84371548606148,697.775129573418,0.0645309696544484,0.391170253306664,0.164969010575194,0.86896837380014,0.992721182671607,0.00317271105164155,"Not Sig","Unchanged","Gm527","Promoter (<=1kb)","chr12",64917749,64918645,897
"3293","peak5971",3.22650311917023,1684.62452596486,-0.131795075664549,0.250908790742019,-0.525270857488843,0.599394913266311,0.953349671180559,0.0207477788884192,"Not Sig","Unchanged","Togaram1","Promoter (<=1kb)","chr12",64964980,64966798,1819
"3294","peak5972",2.82975753752366,675.705630044636,-0.119266004431963,0.3064175256841,-0.389227098436006,0.697108159228411,0.972819652924114,0.0119676643560016,"Not Sig","Unchanged","Prpf39","Promoter (<=1kb)","chr12",65036167,65037235,1069
"3295","peak5973",2.85429584574804,714.983213942028,0.0186370538821285,0.28852517794574,0.0645942028866311,0.948497100498399,0.996775620336407,0.00140259275839149,"Not Sig","Unchanged","Fkbp3","Promoter (<=1kb)","chr12",65073290,65074422,1133
"3296","peak5974",2.93775839055244,866.479696192019,-0.0253065262248082,0.275952794706906,-0.0917059972220489,0.926931632379972,0.996541936332834,0.00150442066171398,"Not Sig","Unchanged","Fancm","Promoter (<=1kb)","chr12",65075409,65076354,946
"3297","peak5975",2.72981321101544,536.800869984357,-0.698995348744253,0.293019315529691,-2.38549239486373,0.0170562750358161,0.134619983662362,0.870890466485753,"Not Sig","Unchanged","Mis18bp1","Promoter (<=1kb)","chr12",65172070,65173158,1089
"3298","peak5983",3.17776343838868,1505.7866359025,-0.612221430790533,0.251863610605186,-2.4307657200636,0.0150669534742712,0.122801606751074,0.910795950796152,"Not Sig","Unchanged","Mdga2","Promoter (<=1kb)","chr12",67220599,67222886,2288
"3299","peak5988",2.93140165941581,853.889472874268,-0.256796307557963,0.276172230730093,-0.929841160637668,0.352453331406729,0.831270049876886,0.0802578665659728,"Not Sig","Unchanged","Rps29","Promoter (<=1kb)","chr12",69158275,69159228,954
"3300","peak5989",1.77466098320051,59.5197342146772,-0.844764639296298,0.64005365477422,-1.31983409983697,0.186890413816865,0.63140485904714,0.199692080268888,"Not Sig","Unchanged","Rps29","Promoter (<=1kb)","chr12",69159289,69159567,279
"3301","peak5990",2.63086865090581,427.433592530741,-1.01082624121096,0.310209158735189,-3.25853126107683,0.00111990537020722,0.0157468490913712,1.80280633451758,"Sig","Down","Lrr1","Promoter (<=1kb)","chr12",69168136,69169382,1247
"3302","peak5991",3.24092482343288,1741.50539194462,-0.187986575660799,0.264433794220434,-0.710902236285624,0.477144820141085,0.908759748761458,0.0415509171941467,"Not Sig","Unchanged","Mgat2","Promoter (<=1kb)","chr12",69183484,69185184,1701
"3303","peak5992",3.27496895465279,1883.51444248796,-0.201237931660193,0.250289403971254,-0.80402097918338,0.421384859058218,0.875217790696566,0.0578838629452656,"Not Sig","Unchanged","Dnaaf2","Promoter (<=1kb)","chr12",69196461,69198394,1934
"3304","peak5993",2.45835313364571,287.31158211887,-0.28857171299351,0.352984834896055,-0.817518727337072,0.413632051550555,0.869244778591931,0.0608579093712185,"Not Sig","Unchanged","Pole2","Promoter (<=1kb)","chr12",69227632,69228387,756
"3305","peak5994",2.75241162596601,565.472678061949,0.131086492349336,0.295242837128407,0.443995504257819,0.657045834293406,0.968206414525747,0.0140320444136711,"Not Sig","Unchanged","Klhdc1","Promoter (<=1kb)","chr12",69241477,69242523,1047
"3306","peak5995",3.15345006680799,1423.80353482052,-0.358184328550281,0.279146317690911,-1.2831418716649,0.19944237652029,0.653895806218003,0.184491447990073,"Not Sig","Unchanged","Klhdc2","Promoter (<=1kb)","chr12",69296371,69297922,1552
"3307","peak5996",2.95013059957677,891.518992422212,-0.141839802973276,0.270136040466726,-0.525068046189665,0.599535888348905,0.953435502624424,0.0207086804907795,"Not Sig","Unchanged","Nemf","Promoter (<=1kb)","chr12",69356429,69357530,1102
"3308","peak6000",3.34016189207387,2188.57730847587,-0.211746072228294,0.298097335811144,-0.710325275642326,0.477502449357162,0.908759748761458,0.0415509171941467,"Not Sig","Unchanged","Arf6","Promoter (<=1kb)","chr12",69371537,69373449,1913
"3309","peak6005",2.76136072948462,577.245730591572,0.138462265427685,0.289939414043963,0.477555857261581,0.632966355663251,0.962302489062308,0.0166883908715527,"Not Sig","Unchanged","Vcpkmt","Promoter (<=1kb)","chr12",69582335,69583239,905
"3310","peak6009",3.02611128065027,1061.96763366917,-0.00894830915210332,0.297878457921064,-0.0300401352100278,0.976035044333855,0.998203581708456,0.000780876151495825,"Not Sig","Unchanged","Sos2","Promoter (<=1kb)","chr12",69680849,69682577,1729
"3311","peak6012",1.71425579056555,51.7911781581724,-0.402310151560965,0.701951192303311,-0.573131231875062,0.566555841953286,0.943993365930424,0.0250310577675383,"Not Sig","Unchanged","L2hgdh","Promoter (2-3kb)","chr12",69719155,69719745,591
"3312","peak6013",2.89061068233338,777.339402766296,0.226976004603603,0.273775279739949,0.829059529476879,0.407070722818907,0.863517610735522,0.0637288009253944,"Not Sig","Unchanged","L2hgdh","Promoter (<=1kb)","chr12",69724233,69725496,1264
"3313","peak6014",2.58577839700901,385.281713751826,0.828492986873774,0.303864345514419,2.72652253909947,0.00640055810808547,0.0638054551117855,1.19514218924642,"Not Sig","Unchanged","Cdkl1","Promoter (<=1kb)","chr12",69790282,69791389,1108
"3314","peak6015",3.13142520616585,1353.39698969686,0.0704251838737341,0.283421495578509,0.248482154573297,0.803761375783759,0.988286602396403,0.00511709206274479,"Not Sig","Unchanged","Map4k5","Promoter (<=1kb)","chr12",69892120,69893584,1465
"3315","peak6016",2.76500492253757,582.109815693063,-0.0903323382552148,0.29244931582214,-0.308882029698961,0.757411267061335,0.983952424526223,0.0070258998056907,"Not Sig","Unchanged","Atl1","Promoter (<=1kb)","chr12",69907668,69908962,1295
"3316","peak6018",2.99503414937453,988.630829462614,-0.0411767610909705,0.322473720659008,-0.127690284364325,0.898394079103982,0.993309335965605,0.00291548264032872,"Not Sig","Unchanged","Sav1","Promoter (<=1kb)","chr12",69986270,69987581,1312
"3317","peak6019",3.08155959103901,1206.58963715147,-0.191459214943498,0.259165869870578,-0.738751653676884,0.46005781390048,0.899451511236175,0.0460222441807696,"Not Sig","Unchanged","Nin","Promoter (<=1kb)","chr12",70110845,70112289,1445
"3318","peak6021",1.73258583969627,54.0238884159565,0.49207371863886,0.613702961969035,0.801810890825859,0.42266235781663,0.876267125654037,0.0573634811458359,"Not Sig","Unchanged","Abhd12b","Promoter (1-2kb)","chr12",70183957,70184818,862
